smiles,mestranol-similarity
C#CC1([O-])CCC2C3CCc4cc(C)ccc4C3CCC21C,1.0
C#CC1([O-])CCC2C3CCc4cc(C(C)OC[N-])ccc4C3CCC21C,1.0
C#CC1([O-])CCC2C3CCc4cc(C(C)=O)ccc4C3CCC21C,1.0
C#CC1([O-])CCC2C3CC[n+]4cc(OC)ccc4C3CCC21C,1.0
C#CC1([O-])CCC2C3CC(=C)c4cc(OC)ccc4C3CCC21C,1.0
C#CC1([O-])CCC2C3C(=O)Cc4cc(OC)ccc4C3CCC21C,1.0
C#CC1([O-])CCC(F)C2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1([O-])CC2C3CCc4cc(O[O-])ccc4C3CCC21C,1.0
C#CC1([O-])CC2C3CCc4cc(OS)ccc4C3CCC21C,1.0
C#CC1([O-])CC2C3CCc4cc(OOC)ccc4C3CCC21C,1.0
C#CC1([O-])CC2C3CCc4cc(OO)ccc4C3CCC21C,1.0
C#CC1([O-])CC2C3CCc4cc(ONC)ccc4C3CCC21CC,1.0
C#CC1([O-])CC2C3CCc4cc(ONC)ccc4C3CCC21C,1.0
C#CC1([O-])CC2C3CCc4cc(OCC)ccc4C3CCC21CC,1.0
C#CC1([O-])CC2C3CCc4cc(OCC)ccc4C3CCC21C,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21[O-],1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21OC,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21O,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21N,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21Cl,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21C[O-],1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21C[I-],1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21COC,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21CO,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21CF,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21CC[O-],1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21CCS,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21CCOC,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21CCO,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21CCCC,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21CCC,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21CC#[SH],1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21CC#N,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21CC,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21CBr,1.0
C#CC1([O-])CC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1([O-])CC2C3CCc4cc(OC(C)=O)ccc4C3CCC21C,1.0
C#CC1([O-])CC2C3CCc4cc(C)ccc4C3CCC21CC,1.0
C#CC1([O-])CC2C3CCc4cc(C)ccc4C3CCC21C,1.0
C#CC1([O+])CCC2C3CCc4cc([O+][N-][PH5])ccc4C3CCC21C,1.0
C#CC1([O+])CCC2C3CCc4cc(O[Si](O)[I-])ccc4C3CCC21C,1.0
C#CC1([O+])CCC2C3CCc4cc(O[SiH](C)(N)[IH])ccc4C3CCC21C,1.0
C#CC1([O+])CCC2C3CCc4cc(O[Si+](C)F)ccc4C3CCC21C,1.0
C#CC1([O+])CCC2C3CCc4cc(O[PH](C)(C)[O-])ccc4C3CCC21C,1.0
C#CC1([O+])CCC2C3CCc4cc(O[P+]=C)ccc4C3CCC21C,1.0
C#CC1([IH])CCC2C3CCCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(SO[O-])CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(SO)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(SN)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(SCl)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(SC)CCC2C3CCc4cc(OC)ccc4C3CCC21O,1.0
C#CC1(SC)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(SBr)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(S)CCC2C3CCc4cc(OC)ccc4C3CCC21O,1.0
C#CC1(S)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(S)CC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(S#C)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(PC)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(P)CCC2C3CCc4cc(OC)ccc4C3CCC21[O-],1.0
C#CC1(P)CCC2C3CCc4cc(OC)ccc4C3CCC21O,1.0
C#CC1(P)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(OP)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(OOO)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(OO)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(ON)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(OF)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(OCl)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(OC)CCC2C3CCc4cc(OC)ccc4C3CCC21[O-],1.0
C#CC1(OC)CCC2C3CCc4cc(OC)ccc4C3CCC21O,1.0
C#CC1(OC)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(OBr)CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)SCCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)OOCCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)OCOC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)OCCC2C3CCc4cc(SC)ccc4C3CCC21C,1.0
C#CC1(O)OCCC2C3CCc4cc(OS)ccc4C3CCC21C,1.0
C#CC1(O)OCCC2C3CCc4cc(OOC)ccc4C3CCC21C,1.0
C#CC1(O)OCCC2C3CCc4cc(OO)ccc4C3CCC21C,1.0
C#CC1(O)OCCC2C3CCc4cc(ON)ccc4C3CCC21C,1.0
C#CC1(O)OCCC2C3CCc4cc(OF)ccc4C3CCC21C,1.0
C#CC1(O)OCCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)OCCC2C3CCc4cc(NC)ccc4C3CCC21C,1.0
C#CC1(O)OCCC2C3CCc4cc(CC)ccc4C3CCC21C,1.0
C#CC1(O)OCCC2C3CCc4cc(C)ccc4C3CCC21C,1.0
C#CC1(O)NSCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)NCCC2C3CCc4cc(OOC)ccc4C3CCC21C,1.0
C#CC1(O)NCCC2C3CCc4cc(OO)ccc4C3CCC21C,1.0
C#CC1(O)NCCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)N=CCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)CSCC2C3CCc4cc(OC)ccc4C3CCC21CC,1.0
C#CC1(O)CSCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)CNC2C3CCc4cc(OCC)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2CC3c4ccc(OC)cc4CCC3CC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(SC)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(O[O-])ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(O[IH](C)[N-])ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(OS)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(OOOC)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(OOC)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(OO)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(ON(C)[N+])ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(OF)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(OCl)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(OCO)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(OCN)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(OCC)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(OC)ccc4C3CCC21SC,1.0
C#CC1(O)CCCC2C3CCc4cc(OC)ccc4C3CCC21OC,1.0
C#CC1(O)CCCC2C3CCc4cc(OC)ccc4C3CCC21O,1.0
C#CC1(O)CCCC2C3CCc4cc(OC)ccc4C3CCC21NC,1.0
C#CC1(O)CCCC2C3CCc4cc(OC)ccc4C3CCC21N,1.0
C#CC1(O)CCCC2C3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(OC)ccc4C3C(F)CC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(OC)ccc4C3=CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(OC(C)=O)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(CC)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCc4cc(C)ccc4C3CCC21C,1.0
C#CC1(O)CCCC2C3CCCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2c3ccc(OC)cc3CCC2C2CCC21C,1.0
C#CC1(O)CCC2[SH]3CCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2CN3c4ccc(OC)cc4CCC3CC21C,1.0
C#CC1(O)CCC2CC3c4ccc(SC)cc4CCC3CC21C,1.0
C#CC1(O)CCC2CC3c4ccc(OCC)cc4CCCC3CC21C,1.0
C#CC1(O)CCC2CC3c4ccc(OCC)cc4CCC3CC21C,1.0
C#CC1(O)CCC2CC3c4ccc(OC)nc4CCC3CC21C,1.0
C#CC1(O)CCC2CC3c4ccc(OC)cc4CCCC3CC21C,1.0
C#CC1(O)CCC2CC3c4ccc(OC)cc4CCC3CC21CC,1.0
C#CC1(O)CCC2CC3c4ccc(OC)cc4CCC3CC21C,1.0
C#CC1(O)CCC2CC3c4ccc(NC)cc4CCC3CC21C,1.0
C#CC1(O)CCC2CC3c4ccc(CC)cc4CCC3CC21C,1.0
C#CC1(O)CCC2CC3c4ccc(C)cc4CCC3CC21C,1.0
C#CC1(O)CCC2CC3Cc4cc(OC)ccc4CC3CC21C,1.0
C#CC1(O)CCC2CC3C4=CC=CC=C(OC)C=C4CCC3CC21C,1.0
C#CC1(O)CCC2C3SCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3OCc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(OSC)cc4CC3CCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(OCCC)cc4CC3CCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(OCC)cc4CC3CCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(OC)nc4CC3CCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(OC)cc4CN3CCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(OC)cc4CCC3CCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(OC)cc4CC3OCCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(OC)cc4CC3CCCCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(OC)cc4CC3CCCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(OC)cc4CC3CCC21CC,1.0
C#CC1(O)CCC2C3Cc4ccc(OC)cc4CC3CCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(OC)cc4C(O)C3CCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(OC)cc4C(C)C3CCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(NC)cc4CC3CCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(CC)cc4CC3CCC21C,1.0
C#CC1(O)CCC2C3Cc4ccc(C)cc4CC3CCC21C,1.0
C#CC1(O)CCC2C3COc4cc(OC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4nc(OC)ccc4C3CCCC21C,1.0
C#CC1(O)CCC2C3CCc4nc(OC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4ccc(OOC)cc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4ccc(OC)cc4CC3CCC21C,1.0
C#CC1(O)CCC2C3CCc4ccc(OC)cc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([SH]([NH])OC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([SH](C)O[N+]#C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([PH]([O-])OC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([PH](C)O[NH+2]=C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([OH+][Si]NN)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([OH+][Si]C[Si]C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([OH+][Si](C)[I+][Si])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([OH+][Si]#[Si]SC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([OH+][S+]OC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([OH+]N(C)S)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([O-])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([O+][SH](C)O[NH])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([N+](C)[SiH+])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([N+](C)O[SiH])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc([N+](C)O[O-])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(SOC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(SC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(S)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(P)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(P(C)O[Si]N)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[Si]=[SH]#CC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[Si](I)[I+])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[SiH]C(C)[NH+])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[SiH](C)(O)[I-])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[Si-])ccc4C3CCCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[Si+]([N-])[O-])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[SH]=[SH+]C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[SH]([NH-])SC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[SH]([NH-])OC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[SH](O)[S+])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[SH](O)=CC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[SH](C)([PH])Br)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[SH](C)([N])O)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[SH](C)([N+])[NH-])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[SH5+]CO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[SH+](N)[IH])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[S+][S+]C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[S+](C)([O])O)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[PH](C)(C)[N+])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[O-])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[O+]([SiH])I)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[N-][Si]S)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[N-][PH5+]O)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[N-][PH5+]C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[N+]CSC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[N+](=O)[O-])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[IH]CCC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[IH]C(C)I)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[I-](C)I)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[I-](=O)[Si]C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(O[C+][S+](C)C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OS[O-])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSP)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSO[O-])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSOP)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSOOC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSOO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSON)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSOC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSN)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSCO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSCN)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSCCC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSCC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSC=C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSC#[SH])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OSC#N)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OS)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OS(C)(=O)=O)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OS(=C)(=C)C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OP)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OP(C)[N+]#N)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OO[Si]=C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OO[O-])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OO[N-]C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOSO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOS#C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOP)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOOP)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOOOC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOOO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOON)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOOF)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOOCC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOOC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOOBr)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OON)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOF)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOCl)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOC[O-])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOCP)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOCOC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOCO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOCN)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOCF)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOCC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOCBr)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOC=S)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOC=C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOC)ccc4C3CCC21[O-],1.0
C#CC1(O)CCC2C3CCc4cc(OOC)ccc4C3CCC21O,1.0
C#CC1(O)CCC2C3CCc4cc(OOC)ccc4C3CCC21N,1.0
C#CC1(O)CCC2C3CCc4cc(OOC)ccc4C3CCC21Cl,1.0
C#CC1(O)CCC2C3CCc4cc(OOC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOC)ccc4C3CCC21Br,1.0
C#CC1(O)CCC2C3CCc4cc(OOC(C)=O)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOC#[SH])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOC#[O+])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOC#N)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OOBr)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ON[O-])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONOOC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONOO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONON)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONOCC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONOC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONOBr)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONN[Si-])ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONNC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONCN)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONCC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONC#N)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ONC#CC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ON)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(ON([O])OC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OF)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCl)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCSC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCOOC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCOO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCOC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCNC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCN)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCN(C)C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCI)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCCl)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCCSC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCCOC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCCO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCCNC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCCN)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCCI)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCCF)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCCCl)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCCCC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCCC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCCBr)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCC=O)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCC=C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCC(C)O)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCC(C)N)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCC(C)=O)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCC(=C)C)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCC#N)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OCC#CC)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OC=S)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OC=O)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OC=NO)ccc4C3CCC21C,1.0
C#CC1(O)CCC2C3CCc4cc(OC=NN)ccc4C3CCC21C,1.0
