smiles,c11h24
CCCCCCC(S)C(C)(C)C,0.9591894571091382
CCCCCCC(OC)C(C)C,0.9591894571091382
CCCCCCC(O)CCCC,0.9591894571091382
CCCCCCC(O)C(C)CC,0.9591894571091382
CCCCCCC(O)(CC)CC,0.9591894571091382
CCCCCCC(CS)C(C)C,0.9591894571091382
CCCCCCC(CO)CCC,0.9591894571091382
CCCCCCC(CO)C(C)C,0.9591894571091382
CCCCCCC(CCC)[N-]C,0.9591894571091382
CCCCCCC(CCC)SC,0.9591894571091382
CCCCCCC(CCC)OC,0.9591894571091382
CCCCCCC(CC)[N-]CC,0.9591894571091382
CCCCCCC(CC)SCC,0.9591894571091382
CCCCCCC(CC)OCC,0.9591894571091382
CCCCCCC(CC)COC,0.9591894571091382
CCCCCCC(CC)CCS,0.9591894571091382
CCCCCCC(CC)CCO,0.9591894571091382
CCCCCCC(CC)C(C)S,0.9591894571091382
CCCCCCC(CC)C(C)O,0.9591894571091382
CCCCCCC(C)[N-]CCC,0.9591894571091382
CCCCCCC(C)SCCC,0.9591894571091382
CCCCCCC(C)SC(C)C,0.9591894571091382
CCCCCCC(C)OCCC,0.9591894571091382
CCCCCCC(C)OC(C)C,0.9591894571091382
CCCCCCC(C)CSCC,0.9591894571091382
CCCCCCC(C)COCC,0.9591894571091382
CCCCCCC(C)CCSC,0.9591894571091382
CCCCCCC(C)CCOC,0.9591894571091382
CCCCCCC(C)CCCO,0.9591894571091382
CCCCCCC(C)CC=[SH]C,0.9591894571091382
CCCCCCC(C)C(O)CC,0.9591894571091382
CCCCCCC(C)C(C)SC,0.9591894571091382
CCCCCCC(C)C(C)OC,0.9591894571091382
CCCCCCC(C)C(C)CS,0.9591894571091382
CCCCCCC(C)C(C)=[SH]C,0.9591894571091382
CCCCCCC(C)=[SH]CCC,0.9591894571091382
CCCCCCC(C)(S)CCC,0.9591894571091382
CCCCCCC(C)(O)CCC,0.9591894571091382
CCCCCCC(C)(O)C(C)C,0.9591894571091382
CCCCCCC(C)(CC)[N-]C,0.9591894571091382
CCCCCCC(C)(CC)SC,0.9591894571091382
CCCCCCC(C)(CC)OC,0.9591894571091382
CCCCCCC(C)(CC)CS,0.9591894571091382
CCCCCCC(C)(CC)CO,0.9591894571091382
CCCCCCC(C)(C)SCC,0.9591894571091382
CCCCCCC(C)(C)OCC,0.9591894571091382
CCCCCCC(C)(C)COC,0.9591894571091382
CCCCCCC(C)(C)CCO,0.9591894571091382
CCCCCCC(C)(C)C(C)S,0.9591894571091382
CCCCCC=[SH]CCCCC,0.9591894571091382
CCCCCC=[SH]C(C)CCC,0.9591894571091382
CCCCCC=[SH]C(C)C(C)C,0.9591894571091382
CCCCCC=[SH]C(C)(C)CC,0.9591894571091382
CCCCCC=[N+](C)CC(C)C,0.9591894571091382
CCCCCC=S(C)CC(C)C,0.9591894571091382
CCCCCC(S)CCCCC,0.9591894571091382
CCCCCC(S)CCC(C)C,0.9591894571091382
CCCCCC(S)CC(C)CC,0.9591894571091382
CCCCCC(S)CC(C)(C)C,0.9591894571091382
CCCCCC(S)C(CC)CC,0.9591894571091382
CCCCCC(S)C(C)C(C)C,0.9591894571091382
CCCCCC(OCC)C(C)C,0.9591894571091382
CCCCCC(OC)C(C)CC,0.9591894571091382
CCCCCC(OC)C(C)(C)C,0.9591894571091382
CCCCCC(O)CCCCC,0.9591894571091382
CCCCCC(O)CC(C)CC,0.9591894571091382
CCCCCC(O)CC(C)(C)C,0.9591894571091382
CCCCCC(O)C(CC)CC,0.9591894571091382
CCCCCC(O)C(C)(C)CC,0.9591894571091382
CCCCCC(COC)C(C)C,0.9591894571091382
CCCCCC(CO)CCCC,0.9591894571091382
CCCCCC(CO)CC(C)C,0.9591894571091382
CCCCCC(CO)C(C)CC,0.9591894571091382
CCCCCC(CCO)C(C)C,0.9591894571091382
CCCCCC(CCCC)[N-]C,0.9591894571091382
CCCCCC(CCCC)OC,0.9591894571091382
CCCCCC(CCC)SCC,0.9591894571091382
CCCCCC(CCC)OCC,0.9591894571091382
CCCCCC(CCC)COC,0.9591894571091382
CCCCCC(CCC)CCO,0.9591894571091382
CCCCCC(CC)SC(C)C,0.9591894571091382
CCCCCC(CC)OCCC,0.9591894571091382
CCCCCC(CC)OC(C)C,0.9591894571091382
CCCCCC(CC)COCC,0.9591894571091382
CCCCCC(CC)CCSC,0.9591894571091382
CCCCCC(CC)CCCO,0.9591894571091382
CCCCCC(CC)C(O)CC,0.9591894571091382
CCCCCC(CC)C(C)SC,0.9591894571091382
CCCCCC(CC)C(C)OC,0.9591894571091382
CCCCCC(CC)C(C)CO,0.9591894571091382
CCCCCC(CC)(CC)CS,0.9591894571091382
CCCCCC(CC(C)C)[N-]C,0.9591894571091382
CCCCCC(CC(C)C)OC,0.9591894571091382
CCCCCC(C=S(C)C)CC,0.9591894571091382
CCCCCC(C)SCCCC,0.9591894571091382
CCCCCC(C)SCC(C)C,0.9591894571091382
CCCCCC(C)OCCCC,0.9591894571091382
CCCCCC(C)OCC(C)C,0.9591894571091382
CCCCCC(C)OC(C)(C)C,0.9591894571091382
CCCCCC(C)C[N-]CCC,0.9591894571091382
CCCCCC(C)CSCCC,0.9591894571091382
CCCCCC(C)COCCC,0.9591894571091382
CCCCCC(C)CCC[N-]C,0.9591894571091382
CCCCCC(C)CCCSC,0.9591894571091382
CCCCCC(C)CCCOC,0.9591894571091382
CCCCCC(C)CCCCO,0.9591894571091382
CCCCCC(C)CCC(C)S,0.9591894571091382
CCCCCC(C)CCC(C)O,0.9591894571091382
CCCCCC(C)CC(S)CC,0.9591894571091382
CCCCCC(C)CC(O)CC,0.9591894571091382
CCCCCC(C)CC(C)SC,0.9591894571091382
CCCCCC(C)CC(C)OC,0.9591894571091382
CCCCCC(C)CC(C)CS,0.9591894571091382
CCCCCC(C)CC(C)(C)O,0.9591894571091382
CCCCCC(C)C(CC)[N-]C,0.9591894571091382
CCCCCC(C)C(CC)SC,0.9591894571091382
CCCCCC(C)C(CC)OC,0.9591894571091382
CCCCCC(C)C(CC)CO,0.9591894571091382
CCCCCC(C)C(C)SCC,0.9591894571091382
CCCCCC(C)C(C)OCC,0.9591894571091382
CCCCCC(C)C(C)COC,0.9591894571091382
CCCCCC(C)C(C)C(C)O,0.9591894571091382
CCCCCC(C)C(C)(C)OC,0.9591894571091382
CCCCCC(C)C(C)(C)CS,0.9591894571091382
CCCCCC(C)C(C)(C)CO,0.9591894571091382
CCCCCC(C)=[N+](C)CCC,0.9591894571091382
CCCCCC(C)(SC)C(C)C,0.9591894571091382
CCCCCC(C)(S)CCCC,0.9591894571091382
CCCCCC(C)(OC)C(C)C,0.9591894571091382
CCCCCC(C)(O)CCCC,0.9591894571091382
CCCCCC(C)(CO)CCC,0.9591894571091382
CCCCCC(C)(CCC)SC,0.9591894571091382
CCCCCC(C)(CCC)OC,0.9591894571091382
CCCCCC(C)(CC)SCC,0.9591894571091382
CCCCCC(C)(CC)COC,0.9591894571091382
CCCCCC(C)(CC)CCO,0.9591894571091382
CCCCCC(C)(CC)C(C)S,0.9591894571091382
CCCCCC(C)(C)OCCC,0.9591894571091382
CCCCCC(C)(C)OC(C)C,0.9591894571091382
CCCCCC(C)(C)CSCC,0.9591894571091382
CCCCCC(C)(C)CC[N-]C,0.9591894571091382
CCCCCC(C)(C)CCSC,0.9591894571091382
CCCCCC(C)(C)CCOC,0.9591894571091382
CCCCCC(C)(C)CC(C)S,0.9591894571091382
CCCCCC(C)(C)CC(C)O,0.9591894571091382
CCCCCC(C)(C)C(C)SC,0.9591894571091382
CCCCCC(C)(C)C(C)CO,0.9591894571091382
CCCCCC#[SH](C)CC(C)C,0.9591894571091382
CCCCC=[SH]CCCCCC,0.9591894571091382
CCCCC=[SH]CCC(C)CC,0.9591894571091382
CCCCC=[SH]CC(C)CCC,0.9591894571091382
CCCCC=[N+](C)C(CC)CC,0.9591894571091382
CCCCC=S(C)CCC(C)C,0.9591894571091382
CCCCC1CC[N+](C)(CC)C1,0.9591894571091382
CCCCC1CC[N+](C)(C)CC1,0.9591894571091382
CCCCC1CCCC[N+]1(C)C,0.9591894571091382
CCCCC1C(C)CC[N+]1(C)C,0.9591894571091382
CCCCC([N-]CCC)C(C)C,0.9591894571091382
CCCCC([N-]C)C(CC)CC,0.9591894571091382
CCCCC(SCCC)C(C)C,0.9591894571091382
CCCCC(S)CCCC(C)C,0.9591894571091382
CCCCC(S)CCC(C)CC,0.9591894571091382
CCCCC(S)CC(C)CCC,0.9591894571091382
CCCCC(S)CC(C)C(C)C,0.9591894571091382
CCCCC(S)C(CC)C(C)C,0.9591894571091382
CCCCC(S)C(C)(C)CCC,0.9591894571091382
CCCCC(S)(CCC)C(C)C,0.9591894571091382
CCCCC(OCCC)C(C)C,0.9591894571091382
CCCCC(OC)C(CC)CC,0.9591894571091382
CCCCC(OC)C(C)CCC,0.9591894571091382
CCCCC(OC)C(C)C(C)C,0.9591894571091382
CCCCC(O)CCCC(C)C,0.9591894571091382
CCCCC(O)CCC(C)CC,0.9591894571091382
CCCCC(O)CC(CC)CC,0.9591894571091382
CCCCC(O)CC(C)CCC,0.9591894571091382
CCCCC(O)CC(C)C(C)C,0.9591894571091382
CCCCC(O)C(CC)CCC,0.9591894571091382
CCCCC(O)C(C)(CC)CC,0.9591894571091382
CCCCC(O)(CCC)C(C)C,0.9591894571091382
CCCCC(CSCC)C(C)C,0.9591894571091382
CCCCC(CSC)CC(C)C,0.9591894571091382
CCCCC(CSC)C(C)(C)C,0.9591894571091382
CCCCC(COC)CC(C)C,0.9591894571091382
CCCCC(COC)C(C)CC,0.9591894571091382
CCCCC(CO)CCC(C)C,0.9591894571091382
CCCCC(CO)C(C)C(C)C,0.9591894571091382
CCCCC(CC[N-]C)C(C)C,0.9591894571091382
CCCCC(CCS)C(C)CC,0.9591894571091382
CCCCC(CCO)CCCC,0.9591894571091382
CCCCC(CCO)CC(C)C,0.9591894571091382
CCCCC(CCCC)CSC,0.9591894571091382
CCCCC(CCC)[N-]CCC,0.9591894571091382
CCCCC(CCC)CSCC,0.9591894571091382
CCCCC(CCC)CC[N-]C,0.9591894571091382
CCCCC(CCC)CCOC,0.9591894571091382
CCCCC(CCC)CCCO,0.9591894571091382
CCCCC(CCC)CC(C)S,0.9591894571091382
CCCCC(CCC)CC(C)O,0.9591894571091382
CCCCC(CCC)C(S)CC,0.9591894571091382
CCCCC(CCC)C(C)OC,0.9591894571091382
CCCCC(CCC)C(C)CS,0.9591894571091382
CCCCC(CCC)C(C)CO,0.9591894571091382
CCCCC(CCC)C(C)(C)S,0.9591894571091382
CCCCC(CCC(C)C)SC,0.9591894571091382
CCCCC(CC)OCC(C)C,0.9591894571091382
CCCCC(CC)OC(C)CC,0.9591894571091382
CCCCC(CC)COCCC,0.9591894571091382
CCCCC(CC)CC[N-]CC,0.9591894571091382
CCCCC(CC)CCSCC,0.9591894571091382
CCCCC(CC)CCOCC,0.9591894571091382
CCCCC(CC)CCCSC,0.9591894571091382
CCCCC(CC)CCCOC,0.9591894571091382
CCCCC(CC)CCCCO,0.9591894571091382
CCCCC(CC)CCC=[SH]C,0.9591894571091382
CCCCC(CC)CC=[SH]CC,0.9591894571091382
CCCCC(CC)CC(C)CS,0.9591894571091382
CCCCC(CC)CC(C)CO,0.9591894571091382
CCCCC(CC)C(O)C(C)C,0.9591894571091382
CCCCC(CC)C(CC)OC,0.9591894571091382
CCCCC(CC)C(C)CSC,0.9591894571091382
CCCCC(CC)C(C)CCO,0.9591894571091382
CCCCC(CC)C(C)C(C)O,0.9591894571091382
CCCCC(CC)C(C)=[SH]CC,0.9591894571091382
CCCCC(CC)C(C)=S(C)C,0.9591894571091382
CCCCC(CC)C(C)(S)CC,0.9591894571091382
CCCCC(CC)C(C)(O)CC,0.9591894571091382
CCCCC(CC)C(C)(C)SC,0.9591894571091382
CCCCC(CC)C(C)(C)OC,0.9591894571091382
CCCCC(CC)C(C)(C)CO,0.9591894571091382
CCCCC(CC)(SC)C(C)C,0.9591894571091382
CCCCC(CC)(OC)C(C)C,0.9591894571091382
CCCCC(CC)(CO)CCC,0.9591894571091382
CCCCC(CC(C)CC)[N-]C,0.9591894571091382
CCCCC(CC(C)CC)SC,0.9591894571091382
CCCCC(CC(C)CC)OC,0.9591894571091382
CCCCC(CC(C)C)[N-]CC,0.9591894571091382
CCCCC(CC(C)C)SCC,0.9591894571091382
CCCCC(CC(C)C)OCC,0.9591894571091382
CCCCC(CC(C)(C)C)[N-]C,0.9591894571091382
CCCCC(CC(C)(C)C)OC,0.9591894571091382
CCCCC(C=[SH]CC)CCC,0.9591894571091382
CCCCC(C=[SH]C)CC(C)C,0.9591894571091382
CCCCC(C)OC(C)C(C)C,0.9591894571091382
CCCCC(C)C[N-]C(C)CC,0.9591894571091382
CCCCC(C)COCC(C)C,0.9591894571091382
CCCCC(C)COC(C)CC,0.9591894571091382
CCCCC(C)COC(C)(C)C,0.9591894571091382
CCCCC(C)CC[N-]CCC,0.9591894571091382
CCCCC(C)CCSC(C)C,0.9591894571091382
CCCCC(C)CCOCCC,0.9591894571091382
CCCCC(C)CCCSCC,0.9591894571091382
CCCCC(C)CCCCSC,0.9591894571091382
CCCCC(C)CCCCOC,0.9591894571091382
CCCCC(C)CCCCCS,0.9591894571091382
CCCCC(C)CCCCCO,0.9591894571091382
CCCCC(C)CCCC(C)S,0.9591894571091382
CCCCC(C)CCC(C)SC,0.9591894571091382
CCCCC(C)CCC(C)OC,0.9591894571091382
CCCCC(C)CCC(C)CS,0.9591894571091382
CCCCC(C)CC=[SH]C(C)C,0.9591894571091382
CCCCC(C)CC(S)CCC,0.9591894571091382
CCCCC(C)CC(O)CCC,0.9591894571091382
CCCCC(C)CC(CC)OC,0.9591894571091382
CCCCC(C)CC(CC)CS,0.9591894571091382
CCCCC(C)CC(C)CSC,0.9591894571091382
CCCCC(C)CC(C)COC,0.9591894571091382
CCCCC(C)CC(C)C(C)S,0.9591894571091382
CCCCC(C)CC(C)C(C)O,0.9591894571091382
CCCCC(C)CC(C)(C)SC,0.9591894571091382
CCCCC(C)CC(C)(C)OC,0.9591894571091382
CCCCC(C)CC(C)(C)CS,0.9591894571091382
CCCCC(C)CC(C)(C)CO,0.9591894571091382
CCCCC(C)CC#S(C)(C)C,0.9591894571091382
CCCCC(C)C(SC)C(C)C,0.9591894571091382
CCCCC(C)C(OC)C(C)C,0.9591894571091382
CCCCC(C)C(O)CCCC,0.9591894571091382
CCCCC(C)C(O)(CC)CC,0.9591894571091382
CCCCC(C)C(CCC)OC,0.9591894571091382
CCCCC(C)C(CC)SCC,0.9591894571091382
CCCCC(C)C(CC)OCC,0.9591894571091382
CCCCC(C)C(CC)COC,0.9591894571091382
CCCCC(C)C(CC)CCO,0.9591894571091382
CCCCC(C)C(CC)C(C)S,0.9591894571091382
CCCCC(C)C(C)SC(C)C,0.9591894571091382
CCCCC(C)C(C)OCCC,0.9591894571091382
CCCCC(C)C(C)COCC,0.9591894571091382
CCCCC(C)C(C)C(C)OC,0.9591894571091382
CCCCC(C)C(C)C(C)CS,0.9591894571091382
CCCCC(C)C(C)C(C)CO,0.9591894571091382
CCCCC(C)C(C)(CC)OC,0.9591894571091382
CCCCC(C)C(C)(C)CSC,0.9591894571091382
CCCCC(C)C(C)(C)C=[SH]C,0.9591894571091382
CCCCC(C)(OCC)C(C)C,0.9591894571091382
CCCCC(C)(O)CCC(C)C,0.9591894571091382
CCCCC(C)(O)C(C)(C)CC,0.9591894571091382
CCCCC(C)(CS)CC(C)C,0.9591894571091382
CCCCC(C)(COC)C(C)C,0.9591894571091382
CCCCC(C)(CO)CCCC,0.9591894571091382
CCCCC(C)(CCCC)OC,0.9591894571091382
CCCCC(C)(CCC)OCC,0.9591894571091382
CCCCC(C)(CCC)COC,0.9591894571091382
CCCCC(C)(CCC)CCS,0.9591894571091382
CCCCC(C)(CCC)CCO,0.9591894571091382
CCCCC(C)(CC)SCCC,0.9591894571091382
CCCCC(C)(CC)OCCC,0.9591894571091382
CCCCC(C)(CC)COCC,0.9591894571091382
CCCCC(C)(CC)CCOC,0.9591894571091382
CCCCC(C)(CC)CCCO,0.9591894571091382
CCCCC(C)(CC)C(C)CO,0.9591894571091382
CCCCC(C)(CC(C)C)OC,0.9591894571091382
CCCCC(C)(C)OCC(C)C,0.9591894571091382
CCCCC(C)(C)COCCC,0.9591894571091382
CCCCC(C)(C)CCCOC,0.9591894571091382
CCCCC(C)(C)CCCCO,0.9591894571091382
CCCCC(C)(C)CCC(C)O,0.9591894571091382
CCCCC(C)(C)CC(C)SC,0.9591894571091382
CCCCC(C)(C)CC(C)OC,0.9591894571091382
CCCCC(C)(C)C(S)CCC,0.9591894571091382
CCCCC(C)(C)C(S)C(C)C,0.9591894571091382
CCCCC(C)(C)C(O)CCC,0.9591894571091382
CCCCC(C)(C)C(O)C(C)C,0.9591894571091382
CCCCC(C)(C)C(CC)OC,0.9591894571091382
CCCCC(C)(C)C(C)(C)OC,0.9591894571091382
CCCCC(C(C)S)C(C)CC,0.9591894571091382
CCCC=[SH]CCCCC(C)C,0.9591894571091382
CCCC=[SH]CCCC(C)(C)C,0.9591894571091382
CCCC=[SH]CCC(C)C(C)C,0.9591894571091382
CCCC=[SH]C(C)C(CC)CC,0.9591894571091382
CCCC=S(C)CCC(C)CC,0.9591894571091382
CCCC=S(C)CC(C)C(C)C,0.9591894571091382
CCCC1CCC[SH](CC)C1C,0.9591894571091382
CCCC(SCC)C(C)C(C)C,0.9591894571091382
CCCC(S)CCCCC(C)C,0.9591894571091382
CCCC(S)CCCC(C)CC,0.9591894571091382
CCCC(S)CCC(CC)CC,0.9591894571091382
CCCC(S)CCC(C)(C)CC,0.9591894571091382
CCCC(S)CC(CC)CCC,0.9591894571091382
CCCC(S)CC(C)(C)CCC,0.9591894571091382
CCCC(S)C(C)CC(C)(C)C,0.9591894571091382
CCCC(OCC)C(CC)CC,0.9591894571091382
CCCC(OC)C(C)C(C)(C)C,0.9591894571091382
CCCC(O)CCCCC(C)C,0.9591894571091382
CCCC(O)CCC(C)(C)CC,0.9591894571091382
CCCC(O)CC(CC)C(C)C,0.9591894571091382
CCCC(O)CC(C)(CC)CC,0.9591894571091382
CCCC(O)C(C)CCC(C)C,0.9591894571091382
CCCC(O)C(C)C(C)C(C)C,0.9591894571091382
CCCC(O)(CC)CC(C)CC,0.9591894571091382
CCCC(CSCC)CC(C)C,0.9591894571091382
CCCC(CSC)CC(C)(C)C,0.9591894571091382
CCCC(CS)C(C)C(C)CC,0.9591894571091382
CCCC(CS)C(C)(C)CCC,0.9591894571091382
CCCC(CO)CCC(C)CC,0.9591894571091382
CCCC(CO)C(C)C(C)(C)C,0.9591894571091382
CCCC(CO)C(C)(CC)CC,0.9591894571091382
CCCC(CCSC)C(C)(C)C,0.9591894571091382
CCCC(CCOCC)C(C)C,0.9591894571091382
CCCC(CCOC)CC(C)C,0.9591894571091382
CCCC(CCOC)C(C)(C)C,0.9591894571091382
CCCC(CCO)CCC(C)C,0.9591894571091382
CCCC(CCO)CC(C)(C)C,0.9591894571091382
CCCC(CCO)C(CC)CC,0.9591894571091382
CCCC(CCCSC)C(C)C,0.9591894571091382
CCCC(CCCS)CC(C)C,0.9591894571091382
CCCC(CCCCS)C(C)C,0.9591894571091382
CCCC(CCC)OCC(C)C,0.9591894571091382
CCCC(CCC)CSC(C)C,0.9591894571091382
CCCC(CCC)COC(C)C,0.9591894571091382
CCCC(CCC)CCSCC,0.9591894571091382
CCCC(CCC)CCC[N-]C,0.9591894571091382
CCCC(CCC)CCCCO,0.9591894571091382
CCCC(CCC)CCC(C)S,0.9591894571091382
CCCC(CCC)CC(S)CC,0.9591894571091382
CCCC(CCC)CC(C)CS,0.9591894571091382
CCCC(CCC)CC(C)(C)S,0.9591894571091382
CCCC(CCC)C(S)C(C)C,0.9591894571091382
CCCC(CCC)C(C)SCC,0.9591894571091382
CCCC(CCC)C(C)C(C)S,0.9591894571091382
CCCC(CCC)C(C)(C)OC,0.9591894571091382
CCCC(CCC)C(C)(C)CS,0.9591894571091382
CCCC(CCC)C(C)(C)CO,0.9591894571091382
CCCC(CCC(C)CC)OC,0.9591894571091382
CCCC(CCC(C)C)C[N-]C,0.9591894571091382
CCCC(CCC(C)C)COC,0.9591894571091382
CCCC(CC=[N+](C)C)CCC,0.9591894571091382
CCCC(CC)SCCC(C)C,0.9591894571091382
CCCC(CC)SCC(C)CC,0.9591894571091382
CCCC(CC)SC(C)C(C)C,0.9591894571091382
CCCC(CC)COC(C)CC,0.9591894571091382
CCCC(CC)CCOC(C)C,0.9591894571091382
CCCC(CC)CCCOCC,0.9591894571091382
CCCC(CC)CCCCOC,0.9591894571091382
CCCC(CC)CCCCCS,0.9591894571091382
CCCC(CC)CCC(S)CC,0.9591894571091382
CCCC(CC)CCC(C)OC,0.9591894571091382
CCCC(CC)CCC(C)CS,0.9591894571091382
CCCC(CC)CCC(C)CO,0.9591894571091382
CCCC(CC)CCC(C)(C)O,0.9591894571091382
CCCC(CC)CC(O)C(C)C,0.9591894571091382
CCCC(CC)CC(CC)CS,0.9591894571091382
CCCC(CC)CC(CC)CO,0.9591894571091382
CCCC(CC)CC(C)[N-]CC,0.9591894571091382
CCCC(CC)CC(C)CSC,0.9591894571091382
CCCC(CC)CC(C)CCO,0.9591894571091382
CCCC(CC)CC(C)(C)OC,0.9591894571091382
CCCC(CC)CC(C)(C)CO,0.9591894571091382
CCCC(CC)C(C)OC(C)C,0.9591894571091382
CCCC(CC)C(C)CSCC,0.9591894571091382
CCCC(CC)C(C)C(C)OC,0.9591894571091382
CCCC(CC)C(C)C(C)CS,0.9591894571091382
CCCC(CC)C(C)C(C)CO,0.9591894571091382
CCCC(CC(CC)CC)OC,0.9591894571091382
CCCC(CC(C)SC)C(C)C,0.9591894571091382
CCCC(CC(C)CO)C(C)C,0.9591894571091382
CCCC(CC(C)CC)SCC,0.9591894571091382
CCCC(CC(C)CC)OCC,0.9591894571091382
CCCC(CC(C)C)CC(C)S,0.9591894571091382
CCCC(CC(C)C)C(S)CC,0.9591894571091382
CCCC(CC(C)C)C(C)SC,0.9591894571091382
CCCC(CC(C)C)C(C)OC,0.9591894571091382
CCCC(CC(C)C)C(C)CO,0.9591894571091382
CCCC(CC(C)C(C)C)SC,0.9591894571091382
CCCC(CC(C)(C)C)OCC,0.9591894571091382
CCCC(C=S(C)CC)CCC,0.9591894571091382
CCCC(C)[N-]CC(C)C(C)C,0.9591894571091382
CCCC(C)[N-]C(C)CC(C)C,0.9591894571091382
CCCC(C)SCCC(C)(C)C,0.9591894571091382
CCCC(C)SCC(C)C(C)C,0.9591894571091382
CCCC(C)SC(CC)CCC,0.9591894571091382
CCCC(C)SC(C)C(C)CC,0.9591894571091382
CCCC(C)C[N-]CCC(C)C,0.9591894571091382
CCCC(C)CSC(CC)CC,0.9591894571091382
CCCC(C)CCOC(C)CC,0.9591894571091382
CCCC(C)CCCOC(C)C,0.9591894571091382
CCCC(C)CCCC[N-]CC,0.9591894571091382
CCCC(C)CCCCSCC,0.9591894571091382
CCCC(C)CCCCOCC,0.9591894571091382
CCCC(C)CCCCCSC,0.9591894571091382
CCCC(C)CCCCCOC,0.9591894571091382
CCCC(C)CCCCCCS,0.9591894571091382
CCCC(C)CCCCCCO,0.9591894571091382
CCCC(C)CCCCC=[SH]C,0.9591894571091382
CCCC(C)CCCCC(C)S,0.9591894571091382
CCCC(C)CCCC(C)SC,0.9591894571091382
CCCC(C)CCCC(C)OC,0.9591894571091382
CCCC(C)CCCC(C)CS,0.9591894571091382
CCCC(C)CCCC(C)CO,0.9591894571091382
CCCC(C)CCCC(C)(C)S,0.9591894571091382
CCCC(C)CCC(S)CCC,0.9591894571091382
CCCC(C)CCC(O)CCC,0.9591894571091382
CCCC(C)CCC(CC)SC,0.9591894571091382
CCCC(C)CCC(CC)OC,0.9591894571091382
CCCC(C)CCC(C)[N-]CC,0.9591894571091382
CCCC(C)CCC(C)CSC,0.9591894571091382
CCCC(C)CCC(C)COC,0.9591894571091382
CCCC(C)CCC(C)CCO,0.9591894571091382
CCCC(C)CCC(C)(C)SC,0.9591894571091382
CCCC(C)CCC(C)(C)OC,0.9591894571091382
CCCC(C)CCC(C)(C)CS,0.9591894571091382
CCCC(C)CCC(C)(C)CO,0.9591894571091382
CCCC(C)CC=[SH]C(C)CC,0.9591894571091382
CCCC(C)CC=[N+](CC)CC,0.9591894571091382
CCCC(C)CC(SC)C(C)C,0.9591894571091382
CCCC(C)CC(S)CC(C)C,0.9591894571091382
CCCC(C)CC(S)C(C)(C)C,0.9591894571091382
CCCC(C)CC(O)CC(C)C,0.9591894571091382
CCCC(C)CC(CS)CCC,0.9591894571091382
CCCC(C)CC(CO)CCC,0.9591894571091382
CCCC(C)CC(CCC)SC,0.9591894571091382
CCCC(C)CC(CCC)OC,0.9591894571091382
CCCC(C)CC(CC)CSC,0.9591894571091382
CCCC(C)CC(CC)COC,0.9591894571091382
CCCC(C)CC(CC)CCO,0.9591894571091382
CCCC(C)CC(CC)C(C)O,0.9591894571091382
CCCC(C)CC(C)OC(C)C,0.9591894571091382
CCCC(C)CC(C)CCSC,0.9591894571091382
CCCC(C)CC(C)CCOC,0.9591894571091382
CCCC(C)CC(C)CCCO,0.9591894571091382
CCCC(C)CC(C)CC(C)O,0.9591894571091382
CCCC(C)CC(C)C=[SH]CC,0.9591894571091382
CCCC(C)CC(C)C(C)OC,0.9591894571091382
CCCC(C)CC(C)C(C)CS,0.9591894571091382
CCCC(C)CC(C)C(C)CO,0.9591894571091382
CCCC(C)CC(C)=[SH]C(C)C,0.9591894571091382
CCCC(C)CC(C)(O)CCC,0.9591894571091382
CCCC(C)CC(C)(CC)OC,0.9591894571091382
CCCC(C)CC(C)(CC)CS,0.9591894571091382
CCCC(C)CC(C)(CC)CO,0.9591894571091382
CCCC(C)CC(C)(C)CSC,0.9591894571091382
CCCC(C)CC(C)(C)COC,0.9591894571091382
CCCC(C)CC(C)(C)CCO,0.9591894571091382
CCCC(C)C(S)C(CC)CC,0.9591894571091382
CCCC(C)C(S)C(C)C(C)C,0.9591894571091382
CCCC(C)C(S)(CC)C(C)C,0.9591894571091382
CCCC(C)C(CO)C(C)(C)C,0.9591894571091382
CCCC(C)C(CCC)CCO,0.9591894571091382
CCCC(C)C(CC)CCSC,0.9591894571091382
CCCC(C)C(CC)C(C)OC,0.9591894571091382
CCCC(C)C(CC)(CC)SC,0.9591894571091382
CCCC(C)C(CC)(CC)OC,0.9591894571091382
CCCC(C)C(CC(C)C)[N-]C,0.9591894571091382
CCCC(C)C(C)OC(C)(C)C,0.9591894571091382
CCCC(C)C(C)CSC(C)C,0.9591894571091382
CCCC(C)C(C)CCCSC,0.9591894571091382
CCCC(C)C(C)CCCOC,0.9591894571091382
CCCC(C)C(C)CCCCS,0.9591894571091382
CCCC(C)C(C)CCCCO,0.9591894571091382
CCCC(C)C(C)CC(C)[N-]C,0.9591894571091382
CCCC(C)C(C)CC(C)OC,0.9591894571091382
CCCC(C)C(C)CC(C)CS,0.9591894571091382
CCCC(C)C(C)CC(C)(C)S,0.9591894571091382
CCCC(C)C(C)C(CC)SC,0.9591894571091382
CCCC(C)C(C)C(CC)OC,0.9591894571091382
CCCC(C)C(C)C(C)COC,0.9591894571091382
CCCC(C)C(C)C(C)(C)SC,0.9591894571091382
CCCC(C)C(C)C(C)(C)OC,0.9591894571091382
CCCC(C)C(C)=[N+](CC)CC,0.9591894571091382
CCCC(C)C(C)(CC)OCC,0.9591894571091382
CCCC(C)C(C)(CC)COC,0.9591894571091382
CCCC(C)C(C)(CC)CCO,0.9591894571091382
CCCC(C)C(C)(C)CCSC,0.9591894571091382
