smiles,albuterol-similarity
[O-]PC(P)NCP(S)c1c[o+]c(S)c(PO)c1,1.0
[O-]PC(P)NCP(S)c1c[o+]c(S)c(CS)c1,1.0
[O-]PC(P)NCP(O)c1cpc(S)c([N-]S)c1,1.0
[O-]PC(P)NCP(O)c1cpc(S)c([N-]S)[o+]1,1.0
[O-]PC(P)NCP(O)c1cpc(S)c(PO)c1,1.0
[O-]PC(P)NCP(O)c1cpc(O)c([N-]S)c1,1.0
[O-]PC(P)NCP(O)c1cpc(O)c(PS)p1,1.0
[O-]PC(P)NCP(O)c1cpc(O)c(PO)c1,1.0
[O-]PC(P)NCP(O)c1ccc(S)c([N-]S)c1,1.0
[O-]PC(P)NCP(O)c1ccc(S)c(PO)c1,1.0
[O-]PC(P)NCP(O)c1ccc(S)c(CS)c1,1.0
[O-]PC(P)NCP(O)c1ccc(S)c(CO)c1,1.0
[O-]PC(P)NCP(O)c1ccc(O)c([N-]S)c1,1.0
[O-]PC(P)NCP(O)c1ccc(O)c(CS)c1,1.0
[O-]PC(P)NCC(S)c1cpc(S)c([N-]S)c1,1.0
[O-]PC(P)NCC(S)c1cpc(S)c([N-]S)[o+]1,1.0
[O-]PC(P)NCC(S)c1cpc(S)c([N-]O)c1,1.0
[O-]PC(P)NCC(S)c1cpc(S)c([N-]O)[o+]1,1.0
[O-]PC(P)NCC(S)c1cpc(S)c(PS)c1,1.0
[O-]PC(P)NCC(S)c1cpc(S)c(PO)c1,1.0
[O-]PC(P)NCC(S)c1cpc(S)c(PO)[o+]1,1.0
[O-]PC(P)NCC(S)c1cpc(S)c(CS)c1,1.0
[O-]PC(P)NCC(S)c1cpc(S)c(CS)[o+]1,1.0
[O-]PC(P)NCC(S)c1cpc(S)c(CO)c1,1.0
[O-]PC(P)NCC(S)c1cpc(O)c([N-]S)c1,1.0
[O-]PC(P)NCC(S)c1cpc(O)c([N-]O)c1,1.0
[O-]PC(P)NCC(S)c1cpc(O)c([N-]O)[o+]1,1.0
[O-]PC(P)NCC(S)c1cpc(O)c(PS)c1,1.0
[O-]PC(P)NCC(S)c1cpc(O)c(PO)c1,1.0
[O-]PC(P)NCC(S)c1cpc(O)c(CS)c1,1.0
[O-]PC(P)NCC(S)c1cpc(O)c(CO)c1,1.0
[O-]PC(P)NCC(S)c1cpc(O)c(CO)[o+]1,1.0
[O-]PC(P)NCC(S)c1ccc(S)c([N-]S)c1,1.0
[O-]PC(P)NCC(S)c1ccc(S)c([N-]O)c1,1.0
[O-]PC(P)NCC(S)c1ccc(S)c(PS)c1,1.0
[O-]PC(P)NCC(S)c1ccc(S)c(PO)c1,1.0
[O-]PC(P)NCC(S)c1ccc(S)c(CS)c1,1.0
[O-]PC(P)NCC(S)c1ccc(S)c(CO)c1,1.0
[O-]PC(P)NCC(S)c1ccc(O)c([N-]S)c1,1.0
[O-]PC(P)NCC(S)c1ccc(O)c([N-]O)c1,1.0
[O-]PC(P)NCC(S)c1ccc(O)c(PS)c1,1.0
[O-]PC(P)NCC(S)c1ccc(O)c(PO)c1,1.0
[O-]PC(P)NCC(S)c1ccc(O)c(CS)c1,1.0
[O-]PC(P)NCC(S)c1ccc(O)c(CO)c1,1.0
[O-]PC(P)NCC(S)c1cc(CS)c(S)p[o+]1,1.0
[O-]PC(P)NCC(S)c1cc(CS)c(O)p[o+]1,1.0
[O-]PC(P)NCC(S)c1cc(CO)c(S)p[o+]1,1.0
[O-]PC(P)NCC(S)c1cc(CO)c(O)p[o+]1,1.0
[O-]PC(P)NCC(S)c1c[o+]c(S)c(CS)c1,1.0
[O-]PC(P)NCC(S)c1c[o+]c(O)c(CS)c1,1.0
[O-]PC(P)NCC(O)c1cpc(S)c([N-]S)c1,1.0
[O-]PC(P)NCC(O)c1cpc(S)c(PS)c1,1.0
[O-]PC(P)NCC(O)c1cpc(S)c(PO)c1,1.0
[O-]PC(P)NCC(O)c1cpc(S)c(CS)c1,1.0
[O-]PC(P)NCC(O)c1cpc(O)c([N-]S)c1,1.0
[O-]PC(P)NCC(O)c1cpc(O)c(PS)c1,1.0
[O-]PC(P)NCC(O)c1cpc(O)c(PO)c1,1.0
[O-]PC(P)NCC(O)c1ccc(S)c([N-]S)c1,1.0
[O-]PC(P)NCC(O)c1ccc(S)c([N-]O)c1,1.0
[O-]PC(P)NCC(O)c1ccc(S)c(PS)c1,1.0
[O-]PC(P)NCC(O)c1ccc(S)c(PO)c1,1.0
[O-]PC(P)NCC(O)c1ccc(S)c(CS)c1,1.0
[O-]PC(P)NCC(O)c1ccc(S)c(CO)c1,1.0
[O-]PC(P)NCC(O)c1ccc(O)c([N-]O)c1,1.0
[O-]PC(P)NCC(O)c1ccc(O)c(PS)c1,1.0
[O-]PC(P)NCC(O)c1ccc(O)c(PO)c1,1.0
[O-]PC(P)NCC(O)c1ccc(O)c(CO)c1,1.0
[O-]CC(P)NC[O+](S)c1cpc(S)c([N-]S)[o+]1,1.0
[O-]CC(P)NC[O+](S)c1cpc(S)c([N-]O)c1,1.0
[O-]CC(P)NC[O+](S)c1cpc(S)c(PO)p1,1.0
[O-]CC(P)NC[O+](S)c1cpc(O)c([N-]O)c1,1.0
[O-]CC(P)NC[O+](S)c1ccc(S)c([N-]O)[o+]1,1.0
[O-]CC(P)NC[O+](S)c1cc([N-]O)c(O)cp1,1.0
[O-]CC(P)NC[O+](S)c1c[o+]c(S)c(PS)c1,1.0
[O-]CC(P)NC[O+](O)c1cpc(S)c(PS)c1,1.0
[O-]CC(P)NC[O+](O)c1cpc(O)c(PS)p1,1.0
[O-]CC(P)NCC(S)c1ccc(S)c(PS)c1,1.0
[O-]C([N-]P)NC[O+](S)c1cpc(S)c(PS)c1,1.0
[O-]C(P)NC[O+](S)c1pcc(S)c([N-]S)p1,1.0
[O-]C(P)NC[O+](S)c1pcc(S)c([N-]O)p1,1.0
[O-]C(P)NC[O+](S)c1pcc(S)c(PS)p1,1.0
[O-]C(P)NC[O+](S)c1pcc(S)c(CS)p1,1.0
[O-]C(P)NC[O+](S)c1pcc(S)c(CO)p1,1.0
[O-]C(P)NC[O+](S)c1pcc(O)c([N-]O)p1,1.0
[O-]C(P)NC[O+](S)c1pcc(O)c(PO)p1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c([N-]S)p1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c([N-]S)c1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c([N-]S)[o+]1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c([N-]O)p1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c([N-]O)c1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c([N-]O)[o+]1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c(PS)p1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c(PS)c1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c(PS)[o+]1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c(PO)p1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c(PO)c1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c(PO)[o+]1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c(CS)c1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c(CS)[o+]1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c(CO)p1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c(CO)c1,1.0
[O-]C(P)NC[O+](S)c1cpc(S)c(CO)[o+]1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c([N-]S)p1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c([N-]S)c1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c([N-]S)[o+]1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c([N-]O)p1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c([N-]O)c1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c([N-]O)[o+]1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c(PS)p1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c(PS)[o+]1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c(PO)p1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c(PO)c1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c(PO)[o+]1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c(CS)c1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c(CS)[o+]1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c(CO)p1,1.0
[O-]C(P)NC[O+](S)c1cpc(O)c(CO)c1,1.0
[O-]C(P)NC[O+](S)c1ccc(S)c([N-]S)p1,1.0
[O-]C(P)NC[O+](S)c1ccc(S)c([N-]S)c1,1.0
[O-]C(P)NC[O+](S)c1ccc(S)c([N-]S)[o+]1,1.0
[O-]C(P)NC[O+](S)c1ccc(S)c([N-]O)p1,1.0
[O-]C(P)NC[O+](S)c1ccc(S)c([N-]O)c1,1.0
[O-]C(P)NC[O+](S)c1ccc(S)c([N-]O)[o+]1,1.0
[O-]C(P)NC[O+](S)c1ccc(S)c(PS)c1,1.0
[O-]C(P)NC[O+](S)c1ccc(S)c(PS)[o+]1,1.0
[O-]C(P)NC[O+](S)c1ccc(S)c(PO)c1,1.0
[O-]C(P)NC[O+](S)c1ccc(S)c(CS)p1,1.0
[O-]C(P)NC[O+](S)c1ccc(S)c(CS)c1,1.0
[O-]C(P)NC[O+](S)c1ccc(S)c(CO)c1,1.0
[O-]C(P)NC[O+](S)c1ccc(S)c(CO)[o+]1,1.0
[O-]C(P)NC[O+](S)c1ccc(O)c([N-]S)c1,1.0
[O-]C(P)NC[O+](S)c1ccc(O)c([N-]S)[o+]1,1.0
[O-]C(P)NC[O+](S)c1ccc(O)c([N-]O)p1,1.0
[O-]C(P)NC[O+](S)c1ccc(O)c(PS)c1,1.0
[O-]C(P)NC[O+](S)c1ccc(O)c(PO)p1,1.0
[O-]C(P)NC[O+](S)c1ccc(O)c(PO)c1,1.0
[O-]C(P)NC[O+](S)c1ccc(O)c(CS)c1,1.0
[O-]C(P)NC[O+](S)c1ccc(O)c(CS)[o+]1,1.0
[O-]C(P)NC[O+](S)c1ccc(O)c(CO)p1,1.0
[O-]C(P)NC[O+](S)c1ccc(O)c(CO)c1,1.0
[O-]C(P)NC[O+](S)c1ccc(O)c(CO)[o+]1,1.0
[O-]C(P)NC[O+](S)c1cc(CS)c(O)cp1,1.0
[O-]C(P)NC[O+](S)c1c[o+]c(S)c([N-]S)c1,1.0
[O-]C(P)NC[O+](S)c1c[o+]c(S)c(PO)c1,1.0
[O-]C(P)NC[O+](S)c1c[o+]c(S)c(CO)c1,1.0
[O-]C(P)NC[O+](S)c1c[o+]c(S)c(CO)[o+]1,1.0
[O-]C(P)NC[O+](S)c1c[o+]c(O)c(PO)c1,1.0
[O-]C(P)NC[O+](S)c1c[o+]c(O)c(CS)[o+]1,1.0
[O-]C(P)NC[O+](S)c1[o+]pc(S)c(PO)[o+]1,1.0
[O-]C(P)NC[O+](O)c1pcc(S)c([N-]S)p1,1.0
[O-]C(P)NC[O+](O)c1cpc(S)c([N-]S)c1,1.0
[O-]C(P)NC[O+](O)c1cpc(S)c([N-]O)c1,1.0
[O-]C(P)NC[O+](O)c1cpc(S)c(PO)[o+]1,1.0
[O-]C(P)NC[O+](O)c1cpc(S)c(CO)c1,1.0
[O-]C(P)NC[O+](O)c1cpc(O)c(CS)c1,1.0
[O-]C(P)NC[O+](O)c1ccc(S)c([N-]S)c1,1.0
[O-]C(P)NC[O+](O)c1ccc(S)c([N-]O)p1,1.0
[O-]C(P)NC[O+](O)c1ccc(S)c(PO)c1,1.0
[O-]C(P)NC[O+](O)c1ccc(S)c(CO)[o+]1,1.0
[O-]C(P)NCP(S)c1cpc(S)c([N-]S)c1,1.0
[O-]C(P)NCP(S)c1cpc(S)c([N-]O)c1,1.0
[O-]C(P)NCP(S)c1cpc(S)c(PS)c1,1.0
[O-]C(P)NCP(S)c1cpc(S)c(PS)[o+]1,1.0
[O-]C(P)NCP(S)c1cpc(S)c(PO)c1,1.0
[O-]C(P)NCP(S)c1cpc(S)c(CO)c1,1.0
[O-]C(P)NCP(S)c1cpc(O)c(PS)c1,1.0
[O-]C(P)NCP(S)c1cpc(O)c(PO)c1,1.0
[O-]C(P)NCP(S)c1cpc(O)c(CS)c1,1.0
[O-]C(P)NCP(S)c1ccc(S)c([N-]S)c1,1.0
[O-]C(P)NCP(S)c1ccc(S)c([N-]O)c1,1.0
[O-]C(P)NCP(S)c1ccc(S)c(PO)c1,1.0
[O-]C(P)NCP(S)c1ccc(S)c(CS)c1,1.0
[O-]C(P)NCP(S)c1ccc(S)c(CO)c1,1.0
[O-]C(P)NCP(S)c1c[o+]c(S)c([N-]O)c1,1.0
[O-]C(P)NCP(O)c1cpc(O)c([N-]S)c1,1.0
[O-]C(P)NCP(O)c1ccc(S)c([N-]S)c1,1.0
[O-]C(P)NCP(O)c1ccc(S)c([N-]O)c1,1.0
[O-]C(P)NCP(O)c1ccc(S)c(CS)c1,1.0
[O-]C(P)NCC(S)c1cpc(S)c(PS)p1,1.0
[O-]C(P)NCC(S)c1cpc(S)c(PS)c1,1.0
[O-]C(P)NCC(S)c1cpc(S)c(PO)c1,1.0
[O-]C(P)NCC(S)c1cpc(S)c(CS)c1,1.0
[O-]C(P)NCC(S)c1cpc(S)c(CO)[o+]1,1.0
[O-]C(P)NCC(S)c1cpc(O)c([N-]S)c1,1.0
[O-]C(P)NCC(S)c1cpc(O)c(PS)c1,1.0
[O-]C(P)NCC(S)c1cpc(O)c(PO)c1,1.0
[O-]C(P)NCC(S)c1cpc(O)c(CS)c1,1.0
[O-]C(P)NCC(S)c1cpc(O)c(CO)[o+]1,1.0
[O-]C(P)NCC(S)c1ccc(S)c(CS)c1,1.0
[O-]C(P)NCC(S)c1ccc(S)c(CO)c1,1.0
[O-]C(P)NCC(S)c1ccc(O)c([N-]S)c1,1.0
[O-]C(P)NCC(S)c1ccc(O)c(PS)c1,1.0
[O-]C(P)NCC(S)c1ccc(O)c(PO)c1,1.0
[O-]C(P)NCC(S)c1ccc(O)c(CO)c1,1.0
[O-]C(P)NCC(S)c1c[o+]c(S)c(PS)c1,1.0
[O-]C(P)NCC(S)c1c[o+]c(S)c(CS)c1,1.0
[O-]C(P)NCC(O)c1ccc(S)c(CS)c1,1.0
[O-]C(P)NCC(O)c1ccc(S)c(CO)c1,1.0
[O-]C(P)NCC(O)c1ccc(O)c([N-]O)c1,1.0
[O-]C(P)NCC(O)c1ccc(O)c(PO)c1,1.0
[O-]C(P)NCC(O)c1ccc(O)c(CO)c1,1.0
[O-]C(P)NCC(O)c1cc(CS)c(S)p[o+]1,1.0
[O-]C(P)CNC[O+](S)c1cpc(S)c([N-]S)[o+]1,1.0
[O-]C(P)C(P)NC[O+](S)c1cpc(S)c([N-]S)[o+]1,1.0
[O-]C(P)C(P)NCC(S)c1cpc(S)c(CO)c1,1.0
[O-]C(P)C(P)NCC(S)c1cpc(O)c(PO)c1,1.0
[O-]C(P)C(P)NCC(S)c1cpc(O)c(CO)c1,1.0
[O-]C(P)C(P)NCC(S)c1c[o+]c(S)c(CS)c1,1.0
[O-]C(P)(P)NCC(O)c1ccc(S)c(PS)c1,1.0
[O-]C(P)(P)NCC(O)c1ccc(O)c(PO)c1,1.0
[O-]C(NCP(S)c1ccc(S)c(CO)c1)PP,1.0
[O-]C(=CP)NC[O+](S)c1cpc(S)c(CS)c1,1.0
[NH-][N-][N-]CNC[O+](S)c1cpc(S)c(CS)c1,1.0
[NH-][N-][N-]CNC[O+](S)c1cpc(O)c([N-]O)c1,1.0
[NH-][N-][N-]CNCC(S)c1cpc(S)c([N-]S)c1,1.0
[NH-][N-][N-]CNCC(S)c1cpc(S)c(PS)c1,1.0
[NH-][N-][N-]CNCC(S)c1cpc(S)c(PO)c1,1.0
[NH-][N-][N-]CNCC(S)c1cpc(S)c(CS)c1,1.0
[NH-][N-][N-]CNCC(S)c1cpc(O)c(PS)c1,1.0
[NH-][N-][N-]CNCC(S)c1cpc(O)c(CS)p1,1.0
[NH-][N-][N-]CNCC(S)c1cpc(O)c(CS)c1,1.0
[NH-][N-][N-]CNCC(S)c1cpc(O)c(CO)c1,1.0
[NH-][N-][N-]CNCC(S)c1ccc(S)c(CS)c1,1.0
[NH-][N-][N-]CNCC(S)c1ccc(O)c(CS)c1,1.0
[NH-][N-][N-]CNCC(S)c1ccc(O)c(CO)c1,1.0
[NH-][N-][N-]CNCC(S)c1c[o+]c(S)c(PS)c1,1.0
[NH-][N-][N-]CNCC(S)c1c[o+]c(S)c(PO)c1,1.0
[NH-][N-][N-]CNCC(S)c1c[o+]c(O)c(CS)c1,1.0
[NH-][N-][N-]CNCC(S)c1c[o+]c(O)c(CO)c1,1.0
[NH-][N-][N-]CNCC(O)c1cpc(S)c(PS)c1,1.0
[NH-][N-][N-]CNCC(O)c1cpc(S)c(CS)c1,1.0
[NH-][N-][N-]CNCC(O)c1cpc(S)c(CO)c1,1.0
[NH-][N-][N-]CNCC(O)c1cpc(O)c(PS)c1,1.0
[NH-][N-][N-]CNCC(O)c1ccc(S)c(PS)c1,1.0
[NH-][N-][N-]CNCC(O)c1ccc(S)c(CS)c1,1.0
[NH-][N-][N-]CNCC(O)c1ccc(S)c(CO)c1,1.0
[NH-][N-][N-]CNCC(O)c1ccc(O)c(PO)c1,1.0
[NH-][N-][N-]CNCC(O)c1ccc(O)c(CS)c1,1.0
[NH-][N-][N-]CNCC(O)c1ccc(O)c(CO)c1,1.0
[NH-][N-][N-]CNCC(O)c1cc(CS)c(S)p[o+]1,1.0
[NH-][N-][N-]C(P)NC[O+](S)c1pcc(S)c(PS)p1,1.0
[NH-][N-][N-]C(P)NC[O+](S)c1pcc(O)c(PS)p1,1.0
[NH-][N-][N-]C(P)NC[O+](S)c1cpc(S)c(PS)c1,1.0
[NH-][N-][N-]C(P)NC[O+](S)c1ccc(O)c(PS)c1,1.0
[NH-][N-][N-]C(P)NCP(S)c1ccc(S)c([N-]O)c1,1.0
[NH-][N-][N-]C(P)NCC(S)c1cpc(S)c([N-]O)[o+]1,1.0
[NH-][N-][N-]C(P)NCC(S)c1cpc(S)c(PS)c1,1.0
[NH-][N-][N-]C(P)NCC(S)c1cpc(S)c(PO)c1,1.0
[NH-][N-][N-]C(P)NCC(S)c1cpc(S)c(CS)c1,1.0
[NH-][N-][N-]C(P)NCC(S)c1cpc(O)c(PS)c1,1.0
[NH-][N-][N-]C(P)NCC(S)c1cpc(O)c(CS)c1,1.0
[NH-][N-][N-]C(P)NCC(S)c1ccc(S)c(CS)c1,1.0
[NH-][N-][N-]C(P)NCC(S)c1ccc(S)c(CO)c1,1.0
[NH-][N-][N-]C(P)NCC(S)c1ccc(O)c(CO)c1,1.0
[NH-][N-][N-]C(P)NCC(S)c1c[o+]c(S)c(CS)c1,1.0
[NH-][N-][N-]C(P)NCC(S)c1c[o+]c(S)c(CO)c1,1.0
[NH-][N-][N-]C(P)NCC(S)c1c[o+]c(O)c(CS)c1,1.0
[NH-][N-][N-]C(P)NCC(S)c1c[o+]c(O)c(CO)c1,1.0
[NH-][N-][N-]C(P)NCC(O)c1cpc(S)c([N-]O)c1,1.0
[NH-][N-][N-]C(P)NCC(O)c1cpc(S)c(CS)p1,1.0
[NH-][N-][N-]C(P)NCC(O)c1cpc(S)c(CS)c1,1.0
[NH-][N-][N-]C(P)NCC(O)c1ccc(S)c([N-]S)c1,1.0
[NH-][N-][N-]C(P)NCC(O)c1ccc(S)c(CS)c1,1.0
[NH-][N-][N-]C(P)NCC(O)c1ccc(S)c(CO)c1,1.0
[NH-][N-][N-]C(P)NCC(O)c1ccc(O)c([N-]S)c1,1.0
[NH-][N-][N-]C(P)NCC(O)c1ccc(O)c(CS)c1,1.0
[NH-][N-][N-]C(P)NCC(O)c1ccc(O)c(CO)c1,1.0
[NH-][N-][N-]C(P)NCC(O)c1c[o+]c(S)c(CS)c1,1.0
[NH-][N-]PCNCC(O)c1c[o+]c(O)c(CS)c1,1.0
[NH-][N-]PC(P)NCC(S)c1cpc(S)c(CS)c1,1.0
[NH-][N-]PC(P)NCC(S)c1cpc(O)c(CS)c1,1.0
[NH-][N-]OC([NH-])NCC(S)c1cpc(S)c(CS)c1,1.0
[NH-][N-]OC([NH-])NCC(S)c1ccc(S)c(CS)c1,1.0
[NH-][N-]OC(P)NCC(S)c1cpc(S)c([N-]O)c1,1.0
[NH-][N-]OC(P)NCC(S)c1cpc(S)c(PO)c1,1.0
[NH-][N-]OC(P)NCC(S)c1cpc(S)c(CS)c1,1.0
[NH-][N-]OC(P)NCC(S)c1cpc(O)c(PO)c1,1.0
[NH-][N-]OC(P)NCC(S)c1cpc(O)c(CS)c1,1.0
[NH-][N-]OC(P)NCC(S)c1ccc(S)c(PS)c1,1.0
[NH-][N-]CNC[O+](S)c1ccc(O)c([N-]O)p1,1.0
[NH-][N-]CNC[O+](S)c1c[o+]c(S)c(CO)c1,1.0
[NH-][N-]CNCC(S)c1cpc(S)c([N-]S)c1,1.0
[NH-][N-]CNCC(S)c1cpc(S)c(PS)c1,1.0
[NH-][N-]CNCC(S)c1cpc(S)c(PO)c1,1.0
[NH-][N-]CNCC(S)c1cpc(S)c(CS)c1,1.0
[NH-][N-]CNCC(S)c1cpc(S)c(CO)c1,1.0
[NH-][N-]CNCC(S)c1cpc(O)c([N-]S)c1,1.0
[NH-][N-]CNCC(S)c1cpc(O)c(PS)c1,1.0
[NH-][N-]CNCC(S)c1cpc(O)c(PO)c1,1.0
[NH-][N-]CNCC(S)c1cpc(O)c(CS)c1,1.0
[NH-][N-]CNCC(S)c1cpc(O)c(CS)[o+]1,1.0
[NH-][N-]CNCC(S)c1ccc(S)c([N-]S)c1,1.0
[NH-][N-]CNCC(S)c1ccc(S)c([N-]O)c1,1.0
[NH-][N-]CNCC(S)c1ccc(S)c(PS)c1,1.0
[NH-][N-]CNCC(S)c1ccc(S)c(PO)c1,1.0
[NH-][N-]CNCC(S)c1ccc(S)c(PN)c1,1.0
[NH-][N-]CNCC(S)c1ccc(S)c(CS)c1,1.0
[NH-][N-]CNCC(S)c1ccc(S)c(CO)c1,1.0
[NH-][N-]CNCC(S)c1ccc(O)c([N-]S)c1,1.0
[NH-][N-]CNCC(S)c1ccc(O)c(PS)c1,1.0
[NH-][N-]CNCC(S)c1ccc(O)c(PO)c1,1.0
[NH-][N-]CNCC(S)c1ccc(O)c(CO)c1,1.0
[NH-][N-]CNCC(S)c1c[o+]c(S)c(CS)c1,1.0
[NH-][N-]CNCC(S)c1c[o+]c(O)c(CS)c1,1.0
[NH-][N-]CNCC(O)c1cpc(S)c([N-]S)c1,1.0
[NH-][N-]CNCC(O)c1cpc(S)c(PS)c1,1.0
[NH-][N-]CNCC(O)c1cpc(O)c(PS)c1,1.0
[NH-][N-]CNCC(O)c1cpc(O)c(PO)c1,1.0
[NH-][N-]CNCC(O)c1cpc(O)c(CS)c1,1.0
[NH-][N-]CNCC(O)c1ccc(S)c([N-]S)c1,1.0
[NH-][N-]CNCC(O)c1ccc(S)c(PS)c1,1.0
[NH-][N-]CNCC(O)c1ccc(S)c(CS)c1,1.0
[NH-][N-]CNCC(O)c1ccc(O)c([N-]S)c1,1.0
[NH-][N-]CNCC(O)c1ccc(O)c(PS)c1,1.0
[NH-][N-]CNCC(O)c1ccc(O)c(CS)c1,1.0
[NH-][N-]CNCC(O)c1ccc(O)c(CO)c1,1.0
[NH-][N-]CNCC(O)c1cc(PS)c(S)cp1,1.0
[NH-][N-]CNCC(O)c1c[o+]c(S)c(CS)c1,1.0
[NH-][N-]CNCC(O)c1c[o+]c(O)c(CS)c1,1.0
[NH-][N-]CCNCC(S)c1cpc(S)c([N-]S)c1,1.0
[NH-][N-]CCNCC(S)c1cpc(S)c(PO)c1,1.0
[NH-][N-]CCNCC(S)c1cpc(S)c(CS)c1,1.0
[NH-][N-]CCNCC(S)c1cpc(O)c(PO)c1,1.0
[NH-][N-]CC(P)NCC(S)c1cpc(S)c(CS)c1,1.0
[NH-][N-]CC(P)NCC(S)c1ccc(S)c(PS)[o+]1,1.0
[NH-][N-]CC(P)NCC(S)c1ccc(S)c(CO)c1,1.0
[NH-][N-]C=CNCC(S)c1ccc(S)c(PO)c1,1.0
[NH-][N-]C=CNCC(S)c1ccc(S)c(CS)c1,1.0
[NH-][N-]C=CNCC(S)c1ccc(O)c(PO)c1,1.0
[NH-][N-]C=CNCC(S)c1ccc(O)c(CS)c1,1.0
[NH-][N-]C=CNCC(S)c1ccc(O)c(CO)c1,1.0
[NH-][N-]C([NH-])NCC(S)c1cpc(S)c(PS)[o+]1,1.0
[NH-][N-]C([NH-])NCC(S)c1cpc(S)c(PO)[o+]1,1.0
[NH-][N-]C([NH-])NCC(S)c1ccc(S)c(CS)c1,1.0
[NH-][N-]C([NH-])NCC(S)c1ccc(S)c(CS)[o+]1,1.0
[NH-][N-]C([NH-])NCC(S)c1cc(CO)c(S)p[o+]1,1.0
[NH-][N-]C([NH-])NCC(S)c1cc(CO)c(O)p[o+]1,1.0
[NH-][N-]C(S)NCC(S)c1cpc(S)c([N-]S)c1,1.0
[NH-][N-]C(S)NCC(S)c1cpc(S)c(CS)c1,1.0
[NH-][N-]C(S)NCC(S)c1cpc(O)c(CS)c1,1.0
[NH-][N-]C(S)NCC(S)c1ccc(S)c(CS)c1,1.0
[NH-][N-]C(S)NCC(S)c1ccc(O)c(CO)c1,1.0
[NH-][N-]C(S)NCC(O)c1cpc(S)c([N-]S)c1,1.0
[NH-][N-]C(S)NCC(O)c1cpc(S)c(PS)c1,1.0
[NH-][N-]C(S)NCC(O)c1cpc(O)c(PS)c1,1.0
[NH-][N-]C(S)NCC(O)c1c[o+]c(S)c(CO)[o+]1,1.0
[NH-][N-]C(P)NC[O+](S)c1cpc(S)c([N-]S)p1,1.0
[NH-][N-]C(P)NC[O+](S)c1cpc(S)c([N-]S)[o+]1,1.0
[NH-][N-]C(P)NCC(S)c1cpc(S)c(PS)c1,1.0
[NH-][N-]C(P)NCC(S)c1cpc(S)c(CS)c1,1.0
[NH-][N-]C(P)NCC(S)c1cpc(O)c(PS)c1,1.0
[NH-][N-]C(P)NCC(S)c1cpc(O)c(CS)c1,1.0
[NH-][N-]C(P)NCC(S)c1cpc(O)c(CO)c1,1.0
[NH-][N-]C(P)NCC(S)c1ccc(O)c(CO)c1,1.0
[NH-][N-]C(N)NC[O+](S)c1ccc(S)c(CS)c1,1.0
[NH-][N-]C(N)NCC(S)c1cpc(S)c(CS)c1,1.0
[NH-][N-]C(N)NCC(S)c1cpc(O)c(CS)c1,1.0
[NH-][N-]C(N)NCC(S)c1ccc(S)c(CS)c1,1.0
[NH-][N-]C(N)NCC(S)c1ccc(S)c(CO)c1,1.0
[NH-][N-]C(N)NCC(S)c1ccc(O)c(CS)c1,1.0
[NH-][N-]C(N)NCC(S)c1ccc(O)c(CO)c1,1.0
[NH-][N-]C(N)NCC(S)c1c[o+]c(S)c(CS)c1,1.0
[NH-][N-]C(N)NCC(S)c1c[o+]c(O)c(CS)c1,1.0
[NH-][N-]C(N)NCC(O)c1ccc(S)c(PS)c1,1.0
[NH-][N-]C(N)NCC(O)c1ccc(S)c(CS)c1,1.0
[NH-]PC(P)NC[O+](S)c1ccc(S)c(PO)c1,1.0
[NH-]PC(P)NCC(O)c1ccc(O)c(PO)c1,1.0
[NH-]P(P)#CNCC(S)c1cpc(S)c(PS)c1,1.0
[NH-]OC(P)NCC(S)c1cpc(S)c(PO)c1,1.0
[NH-]OC(P)NCC(S)c1cpc(S)c(CS)c1,1.0
[NH-]OC(P)NCC(S)c1cpc(O)c(PO)c1,1.0
