smiles,aripiprazole-similarity
[SH]=[N+]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=[N+]C=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=[N+]C=C1CCc2ccc(OCCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=[N+]C1=CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=S1[SH][SH][SH]C1=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=S1[SH][SH]SS1=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=S1[SH][SH]C1=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=S1[SH][SH]1S[SH]=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=S1[SH]S1=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=S1[SH]CC1=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=S(Br)[SH]N=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=N[SH][SH][SH]N=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=N[SH][SH]N=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=N[SH][SH]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=N[SH][SH]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=N[SH]C=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=N[SH]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=N[SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=N[SH](Br)SC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=N[N+][SH][SH]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[SH][SH][SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[SH][SH]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[SH][SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[SH]OC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[SH]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[SH]=C=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+][SH]NC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+][SH]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+][SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+][SH]=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+][SH]=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+]NC=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+]N=C=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+]CC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+]CC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+]C=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+]C=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C[N+]C=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CPC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CO[SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CO[SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CO[SH]=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CO[SH]=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=COC=C=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=COC=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=COC=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CC[SH]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CC[SH]=C1CCc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CC[SH]=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CC[N+][SH]=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CCC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CCC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CC=[SH]=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CC=PC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CC=C1CCc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CC=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=CC(Cl)C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C=N[SH]=NC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C=N[SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C=N[N+]C=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C=N[N+]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C=N[N+]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C=NOC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C=NCC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C1[N+]N1C=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C1[N+]C1=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C1OC1=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]=C(Br)[N+]C=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[SH]=[SH]CC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[SH]=[SH]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[SH]=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[SH]=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[SH]1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[SH]1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH][SH]=NOC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH][SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH][SH](Br)SC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]SC=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]N[SH]=[SH]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]NSC=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]N=CC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]N=C=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]N=C=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]CC=C1CCc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]CC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]CC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]CC=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]C=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]C=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]C=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]C=C1CCc2ccc(OCCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[PH]C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]SC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]SC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]NCC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]NC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]NC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]=NOC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]=NC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]=C=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]=C1CCc2ccc(OCCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]1NC1=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH]1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH](Cl)C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][SH](C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1)NCl,1.0
[SH]#[N+][SH](C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1)NBr,1.0
[SH]#[N+][SH](C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1)=NBr,1.0
[SH]#[N+][SH](Br)C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+][O+]1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]S[O+]=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]SC[SH]=[N+]=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]SC[SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]SC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]SC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]OSC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]OC=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]OC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]OC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]N[SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]NSC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]NNC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]NCC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]NC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]NC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]N=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C[SH]N=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C[SH]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C[SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C[SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]CC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]CC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=[SH]NC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=[SH]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=[SH]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=NC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=NC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=CC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=CC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=C=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=C1CCc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C=C1CCc2ccc(OCCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C1=CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C(Cl)=C1CCc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#[N+]C(Cl)=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#S[SH]=[SH]N=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#S[SH]=NC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#S[SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#S[SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#SS[SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#SO[SH]=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#SO[SH]=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#C[SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#C[SH]=C=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#C[SH]=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#CN=C=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#CCC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#CC=C=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#CC=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#CC=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#CC=C=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#CC=C1CCc2ccc(OCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#CC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#CC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[SH]#CC1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH][SH]S[SH]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH][SH]SC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH][SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]OC=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]OC=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]NC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]NC=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]C[SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]C[SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]C[SH]=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]C[SH]=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]CC=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]C=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]=[SH]C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]=[SH]C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]=[SH]C=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]=[SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]=[SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]=[SH]=C=C1CCc2ccc(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]=C[SH]=C=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]=C[SH]=C=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]=C[SH]=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]=CS[SH]=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]=COS[SH]=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
[O-][SH]=CC=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1.0
